filer_cik,filer_name,filing_date,entity_cik,entity_name,entity_ticker,mention_count,relationships
0000013372,"NSTAR ELECTRIC CO",2010-12-31,13372,"NSTAR ELECTRIC CO",NSARP,7,mentioned,investment,affiliate
0000014195,"BRIGGS & STRATTON CORP",2012-07-01,715153,"HONDA MOTOR CO LTD",HMC,3,supplier-dependency,competitor,affiliate
0000014195,"BRIGGS & STRATTON CORP",2012-07-01,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,strategic-partner
0000014195,"BRIGGS & STRATTON CORP",2013-06-30,715153,"HONDA MOTOR CO LTD",HMC,3,supplier-dependency,competitor,affiliate
0000014195,"BRIGGS & STRATTON CORP",2013-06-30,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,strategic-partner
0000014272,"BRISTOL MYERS SQUIBB CO",2013-12-31,14272,"BRISTOL MYERS SQUIBB CO",BMY,5,partner,mentioned
0000014272,"BRISTOL MYERS SQUIBB CO",2013-12-31,818686,"TEVA PHARMACEUTICAL INDUSTRIES LTD",TEVA,3,mentioned,competitor
0000014272,"BRISTOL MYERS SQUIBB CO",2013-12-31,901832,"ASTRAZENECA PLC",AZN,2,partner,customer
0000014272,"BRISTOL MYERS SQUIBB CO",2013-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0000014272,"BRISTOL MYERS SQUIBB CO",2013-12-31,59478,"ELI LILLY & Co",LLY,1,contract
0000014272,"BRISTOL MYERS SQUIBB CO",2013-12-31,882095,"GILEAD SCIENCES, INC.",GILD,1,license
0000014272,"BRISTOL MYERS SQUIBB CO",2013-12-31,310158,"Merck & Co., Inc.",MRK,1,license
0000014693,"BROWN FORMAN CORP",2010-04-30,14693,"BROWN FORMAN CORP",BF-B,1,mentioned
0000014693,"BROWN FORMAN CORP",2011-04-30,14693,"BROWN FORMAN CORP",BF-B,1,mentioned
0000014693,"BROWN FORMAN CORP",2013-04-30,14693,"BROWN FORMAN CORP",BF-B,2,mentioned
0000014693,"BROWN FORMAN CORP",2013-04-30,835403,"DIAGEO PLC",DEO,2,mentioned
0000014693,"BROWN FORMAN CORP",2014-04-30,14693,"BROWN FORMAN CORP",BF-B,2,mentioned
0000014693,"BROWN FORMAN CORP",2014-04-30,835403,"DIAGEO PLC",DEO,1,competitor
0000014707,"BROWN SHOE CO INC",2012-01-28,1018724,"AMAZON COM INC",AMZN,1,customer
0000014707,"BROWN SHOE CO INC",2013-02-02,1018724,"AMAZON COM INC",AMZN,1,customer
0000014707,"BROWN SHOE CO INC",2014-02-01,1018724,"AMAZON COM INC",AMZN,1,customer
0000014930,"BRUNSWICK CORP",2009-12-31,26172,"CUMMINS INC",CMI,2,joint-venture
0000014930,"BRUNSWICK CORP",2009-12-31,14930,"BRUNSWICK CORP",BC,1,mentioned
0000014930,"BRUNSWICK CORP",2009-12-31,1090872,"AGILENT TECHNOLOGIES, INC.",A,1,joint-venture
0000014930,"BRUNSWICK CORP",2009-12-31,216228,"ITT INC.",ITT,1,mentioned
0000014930,"BRUNSWICK CORP",2010-12-31,26172,"CUMMINS INC",CMI,2,joint-venture
0000014930,"BRUNSWICK CORP",2010-12-31,14930,"BRUNSWICK CORP",BC,1,mentioned
0000014930,"BRUNSWICK CORP",2010-12-31,216228,"ITT INC.",ITT,1,mentioned
0000014930,"BRUNSWICK CORP",2011-12-31,26172,"CUMMINS INC",CMI,4,joint-venture,supplier
0000014930,"BRUNSWICK CORP",2011-12-31,14930,"BRUNSWICK CORP",BC,1,mentioned
0000014930,"BRUNSWICK CORP",2011-12-31,216228,"ITT INC.",ITT,1,mentioned
0000014930,"BRUNSWICK CORP",2012-12-31,26172,"CUMMINS INC",CMI,5,joint-venture
0000014930,"BRUNSWICK CORP",2012-12-31,14930,"BRUNSWICK CORP",BC,1,mentioned
0000014930,"BRUNSWICK CORP",2013-12-31,26172,"CUMMINS INC",CMI,4,joint-venture
0000014930,"BRUNSWICK CORP",2013-12-31,14930,"BRUNSWICK CORP",BC,1,mentioned
0000015615,"MASTEC INC",2012-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000015615,"MASTEC INC",2012-12-31,37996,"FORD MOTOR CO",F-PB,1,mentioned
0000015615,"MASTEC INC",2013-12-31,320193,"Apple Inc.",AAPL,2,mentioned
0000015615,"MASTEC INC",2013-12-31,37996,"FORD MOTOR CO",F-PB,1,mentioned
0000016918,"CONSTELLATION BRANDS, INC.",2013-02-28,16918,"CONSTELLATION BRANDS, INC.",STZ,2,mentioned
0000016918,"CONSTELLATION BRANDS, INC.",2014-02-28,16918,"CONSTELLATION BRANDS, INC.",STZ,4,mentioned
0000016918,"CONSTELLATION BRANDS, INC.",2014-02-28,945394,"Service Properties Trust",SVC,1,license
0000018172,"CASTLE A M & CO",2012-12-31,1447362,"CASTLE BIOSCIENCES INC",CSTL,20,mentioned,affiliate,contract,supplier,equity-stake
0000018172,"CASTLE A M & CO",2012-12-31,1477720,"Asana, Inc.",ASAN,2,mentioned
0000018172,"CASTLE A M & CO",2013-12-31,1447362,"CASTLE BIOSCIENCES INC",CSTL,19,mentioned,supplier,contract,affiliate,equity-stake
0000018172,"CASTLE A M & CO",2013-12-31,1477720,"Asana, Inc.",ASAN,2,mentioned
0000018230,"CATERPILLAR INC",2009-12-31,18230,"CATERPILLAR INC",CAT,52,mentioned,supplier,competitor,customer,affiliate,contract,joint-venture,divestiture,investment,supplier-dependency
0000018230,"CATERPILLAR INC",2009-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,2,mentioned,competitor
0000018230,"CATERPILLAR INC",2009-12-31,1737339,"Aurora Mobile Ltd",JG,2,mentioned,investment
0000018230,"CATERPILLAR INC",2009-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0000018230,"CATERPILLAR INC",2009-12-31,26172,"CUMMINS INC",CMI,1,competitor
0000018230,"CATERPILLAR INC",2009-12-31,315189,"DEERE & CO",DE,1,competitor
0000018230,"CATERPILLAR INC",2012-12-31,18230,"CATERPILLAR INC",CAT,45,mentioned,supplier,competitor,customer,affiliate,contract,divestiture,acquisition,supplier-dependency
0000018230,"CATERPILLAR INC",2012-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,4,mentioned,competitor
0000018230,"CATERPILLAR INC",2012-12-31,1737339,"Aurora Mobile Ltd",JG,2,mentioned
0000018230,"CATERPILLAR INC",2012-12-31,26172,"CUMMINS INC",CMI,1,competitor
0000018230,"CATERPILLAR INC",2012-12-31,315189,"DEERE & CO",DE,1,competitor
0000018230,"CATERPILLAR INC",2013-12-31,18230,"CATERPILLAR INC",CAT,50,mentioned,supplier,competitor,affiliate,customer,acquisition,contract,divestiture,supplier-dependency
0000018230,"CATERPILLAR INC",2013-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,4,mentioned,competitor
0000018230,"CATERPILLAR INC",2013-12-31,1737339,"Aurora Mobile Ltd",JG,2,mentioned
0000018230,"CATERPILLAR INC",2013-12-31,26172,"CUMMINS INC",CMI,1,competitor
0000018230,"CATERPILLAR INC",2013-12-31,315189,"DEERE & CO",DE,1,mentioned
0000018396,"CDI CORP",2012-12-31,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,1,customer-concentration
0000018396,"CDI CORP",2013-12-31,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,1,customer-concentration
0000018498,"GENESCO INC",2013-02-02,94845,"LEVI STRAUSS & CO",LEVI,7,license,supplier
0000018498,"GENESCO INC",2013-02-02,1144980,"ASBURY AUTOMOTIVE GROUP INC",ABG,1,mentioned
0000018498,"GENESCO INC",2014-02-01,94845,"LEVI STRAUSS & CO",LEVI,7,license,supplier
0000018498,"GENESCO INC",2014-02-01,1144980,"ASBURY AUTOMOTIVE GROUP INC",ABG,1,mentioned
0000018937,"CERADYNE INC",2010-02-23,56978,"KULICKE & SOFFA INDUSTRIES INC",KLIC,1,mentioned
0000018937,"CERADYNE INC",2010-02-23,40545,"GENERAL ELECTRIC CO",GE,1,mentioned
0000018937,"CERADYNE INC",2010-02-23,773840,"HONEYWELL INTERNATIONAL INC",HON,1,mentioned
0000019149,"CHAMPION INDUSTRIES INC",2009-10-31,1018724,"AMAZON COM INC",AMZN,1,mentioned
0000019149,"CHAMPION INDUSTRIES INC",2011-01-27,1018724,"AMAZON COM INC",AMZN,1,mentioned
0000019149,"CHAMPION INDUSTRIES INC",2012-01-30,1018724,"AMAZON COM INC",AMZN,1,mentioned
0000019149,"CHAMPION INDUSTRIES INC",2013-10-31,1748797,"BRP Inc.",DOOO,1,divestiture
0000019353,"CHARMING SHOPPES INC",2010-01-30,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0000019612,"CHEMICAL FINANCIAL CORP",2012-12-31,776901,"INDEPENDENT BANK CORP",INDB,3,supplier-dependency,acquisition
0000019612,"CHEMICAL FINANCIAL CORP",2013-12-31,776901,"INDEPENDENT BANK CORP",INDB,5,supplier-dependency,acquisition
0000019617,"JPMORGAN CHASE & CO",2011-12-31,19617,"JPMORGAN CHASE & CO",JPM-PD,15,affiliate,mentioned,supplier,acquisition
0000019617,"JPMORGAN CHASE & CO",2011-12-31,916618,"MORGAN STANLEY INDIA INVESTMENT FUND, INC.",IIF,1,affiliate
0000019617,"JPMORGAN CHASE & CO",2011-12-31,4962,"AMERICAN EXPRESS CO",AXP,1,mentioned
0000019617,"JPMORGAN CHASE & CO",2012-12-31,19617,"JPMORGAN CHASE & CO",JPM-PD,21,mentioned,supplier,affiliate
0000019617,"JPMORGAN CHASE & CO",2012-12-31,916618,"MORGAN STANLEY INDIA INVESTMENT FUND, INC.",IIF,1,affiliate
0000019617,"JPMORGAN CHASE & CO",2012-12-31,4962,"AMERICAN EXPRESS CO",AXP,1,mentioned
0000019617,"JPMORGAN CHASE & CO",2013-12-31,19617,"JPMORGAN CHASE & CO",JPM-PD,13,affiliate,mentioned,supplier
0000019617,"JPMORGAN CHASE & CO",2013-12-31,916618,"MORGAN STANLEY INDIA INVESTMENT FUND, INC.",IIF,1,affiliate
0000020212,"CHURCHILL DOWNS INC",2012-12-31,20212,"Churchill Downs Inc",CHDN,1,mentioned
0000020212,"CHURCHILL DOWNS INC",2013-12-31,20212,"Churchill Downs Inc",CHDN,1,mentioned
0000020212,"CHURCHILL DOWNS INC",2013-12-31,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0000020232,"CHYRON CORP",2010-12-31,789019,"MICROSOFT CORP",MSFT,4,mentioned,supplier
0000020232,"CHYRON CORP",2010-12-31,320193,"Apple Inc.",AAPL,2,supplier,mentioned
0000020232,"CHYRON CORP",2011-12-31,320193,"Apple Inc.",AAPL,4,supplier,mentioned
0000020232,"CHYRON CORP",2011-12-31,789019,"MICROSOFT CORP",MSFT,2,mentioned
0000020232,"CHYRON CORP",2012-12-31,320193,"Apple Inc.",AAPL,2,supplier,mentioned
0000020232,"CHYRON CORP",2012-12-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000020232,"ChyronHego Corp",2013-12-31,320193,"Apple Inc.",AAPL,2,supplier,mentioned
0000020232,"ChyronHego Corp",2013-12-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000020286,"CINCINNATI FINANCIAL CORP",2013-12-31,764478,"BEST BUY CO INC",BBY,3,mentioned,affiliate
0000020286,"CINCINNATI FINANCIAL CORP",2013-12-31,1267395,"ASPEN INSURANCE HOLDINGS LTD",AHL,1,affiliate
0000020286,"CINCINNATI FINANCIAL CORP",2013-12-31,34088,"EXXON MOBIL CORP",XOM,1,investment
0000020286,"CINCINNATI FINANCIAL CORP",2013-12-31,20286,"CINCINNATI FINANCIAL CORP",CINF,1,affiliate
0000020520,"FRONTIER COMMUNICATIONS CORP",2009-12-31,789019,"MICROSOFT CORP",MSFT,2,mentioned
0000020520,"FRONTIER COMMUNICATIONS CORP",2010-12-31,789019,"MICROSOFT CORP",MSFT,2,mentioned
0000020520,"FRONTIER COMMUNICATIONS CORP",2011-12-31,789019,"MICROSOFT CORP",MSFT,3,mentioned
0000020520,"FRONTIER COMMUNICATIONS CORP",2012-12-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000020520,"FRONTIER COMMUNICATIONS CORP",2013-12-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000020740,"CLARCOR INC.",2011-12-03,26172,"CUMMINS INC",CMI,4,contract
0000020740,"CLARCOR INC.",2012-12-01,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,3,acquisition
0000020740,"CLARCOR INC.",2012-12-01,26172,"CUMMINS INC",CMI,2,contract
0000020740,"CLARCOR INC.",2013-11-30,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,2,acquisition
0000021175,"CNA FINANCIAL CORP",2011-12-31,21175,"CNA FINANCIAL CORP",CNA,3,mentioned,affiliate
0000021175,"CNA FINANCIAL CORP",2011-12-31,1737339,"Aurora Mobile Ltd",JG,2,mentioned
0000021175,"CNA FINANCIAL CORP",2011-12-31,1018164,"WILLIS LEASE FINANCE CORP",WLFC,2,mentioned
0000021175,"CNA FINANCIAL CORP",2012-12-31,21175,"CNA FINANCIAL CORP",CNA,3,mentioned,affiliate
0000021175,"CNA FINANCIAL CORP",2012-12-31,1737339,"Aurora Mobile Ltd",JG,2,mentioned
0000021175,"CNA FINANCIAL CORP",2013-12-31,21175,"CNA FINANCIAL CORP",CNA,3,mentioned,affiliate
0000021212,"COACHMEN INDUSTRIES INC",2009-12-31,37996,"FORD MOTOR CO",F-PB,3,mentioned
0000021344,"COCA COLA CO",2011-12-31,2028201,"Columbus Acquisition Corp/Cayman Islands",COLAU,1,affiliate
0000021344,"COCA COLA CO",2011-12-31,1180262,"HERBALIFE LTD.",HLF,1,mentioned
0000021344,"COCA COLA CO",2011-12-31,1996862,"Bunge Global SA",BG,1,mentioned
0000021344,"COCA COLA CO",2011-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000021344,"COCA COLA CO",2012-12-31,1180262,"HERBALIFE LTD.",HLF,1,mentioned
0000021344,"COCA COLA CO",2012-12-31,1996862,"Bunge Global SA",BG,1,mentioned
0000021344,"COCA COLA CO",2012-12-31,865752,"Monster Beverage Corp",MNST,1,contract
0000021344,"COCA COLA CO",2012-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000021344,"COCA COLA CO",2013-12-31,1180262,"HERBALIFE LTD.",HLF,1,mentioned
0000021344,"COCA COLA CO",2013-12-31,1996862,"Bunge Global SA",BG,1,mentioned
0000021344,"COCA COLA CO",2013-12-31,320193,"Apple Inc.",AAPL,1,mentioned
0000021510,"COHERENT INC",2011-09-30,1022321,"GENESIS ENERGY LP",GEL,2,mentioned
0000021510,"COHERENT INC",2012-09-29,1022321,"GENESIS ENERGY LP",GEL,3,mentioned
0000021510,"COHERENT INC",2012-09-29,1326801,"Meta Platforms, Inc.",META,1,mentioned
0000021510,"COHERENT INC",2013-09-28,1022321,"GENESIS ENERGY LP",GEL,3,mentioned
0000022444,"COMMERCIAL METALS CO",2012-08-31,22444,"COMMERCIAL METALS Co",CMC,9,mentioned
0000022444,"COMMERCIAL METALS CO",2012-08-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,5,mentioned
0000022444,"COMMERCIAL METALS CO",2013-08-31,22444,"COMMERCIAL METALS Co",CMC,9,mentioned,contract
0000023082,"COMPUTER SCIENCES CORP",2012-03-30,40533,"GENERAL DYNAMICS CORP",GD,1,mentioned
0000023082,"COMPUTER SCIENCES CORP",2012-03-30,40545,"GENERAL ELECTRIC CO",GE,1,mentioned
0000023082,"COMPUTER SCIENCES CORP",2013-03-29,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0000023082,"COMPUTER SCIENCES CORP",2014-03-28,1018724,"AMAZON COM INC",AMZN,2,customer,acquisition
0000023082,"COMPUTER SCIENCES CORP",2014-03-28,789019,"MICROSOFT CORP",MSFT,2,customer,partner
0000023082,"COMPUTER SCIENCES CORP",2014-03-28,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0000023111,"COMPUTER TASK GROUP INC",2013-12-31,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,3,customer,major-customer,customer-concentration
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2010-07-31,936468,"LOCKHEED MARTIN CORP",LMT,1,competitor
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2010-07-31,804328,"QUALCOMM INC/DE",QCOM,1,mentioned
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2011-07-31,936468,"LOCKHEED MARTIN CORP",LMT,1,competitor
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2011-07-31,897322,"GILAT SATELLITE NETWORKS LTD",GILT,1,affiliate
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2011-07-31,804328,"QUALCOMM INC/DE",QCOM,1,affiliate
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2012-07-31,897322,"GILAT SATELLITE NETWORKS LTD",GILT,1,affiliate
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2012-07-31,804328,"QUALCOMM INC/DE",QCOM,1,mentioned
0000023197,"COMTECH TELECOMMUNICATIONS CORP /DE/",2013-07-31,897322,"GILAT SATELLITE NETWORKS LTD",GILT,1,affiliate
0000023666,"Hillshire Brands Co",2013-06-29,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,2,mentioned
0000023666,"Hillshire Brands Co",2013-06-29,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0000023675,"Con-way Inc.",2012-12-31,1370946,"Owens Corning",OC,1,mentioned
0000023675,"Con-way Inc.",2012-12-31,1090727,"UNITED PARCEL SERVICE INC",UPS,1,mentioned
0000023675,"Con-way Inc.",2013-12-31,1370946,"Owens Corning",OC,1,mentioned
0000024545,"MOLSON COORS BREWING CO",2012-12-29,895421,"MORGAN STANLEY",MS-PQ,2,mentioned
0000024545,"MOLSON COORS BREWING CO",2012-12-29,320193,"Apple Inc.",AAPL,2,acquisition,investment
0000024545,"MOLSON COORS BREWING CO",2012-12-29,275694,"BARINGS CORPORATE INVESTORS",MCI,1,mentioned
0000024545,"MOLSON COORS BREWING CO",2012-12-29,823768,"WASTE MANAGEMENT INC",WM,1,affiliate
0000024545,"MOLSON COORS BREWING CO",2012-12-29,9389,"BALL Corp",BALL,1,joint-venture
0000024545,"MOLSON COORS BREWING CO",2013-12-31,895421,"MORGAN STANLEY",MS-PQ,2,mentioned
0000024545,"MOLSON COORS BREWING CO",2013-12-31,275694,"BARINGS CORPORATE INVESTORS",MCI,1,mentioned
0000024545,"MOLSON COORS BREWING CO",2013-12-31,823768,"WASTE MANAGEMENT INC",WM,1,affiliate
0000024545,"MOLSON COORS BREWING CO",2013-12-31,9389,"BALL Corp",BALL,1,joint-venture
0000025232,"COUSINS PROPERTIES INC",2012-12-31,19617,"JPMORGAN CHASE & CO",JPM-PD,3,acquisition,joint-venture,equity-stake
0000025232,"COUSINS PROPERTIES INC",2012-12-31,1628369,"Cushman & Wakefield plc",CWK,3,divestiture
0000025232,"COUSINS PROPERTIES INC",2013-12-31,19617,"JPMORGAN CHASE & CO",JPM-PD,1,joint-venture
0000025232,"COUSINS PROPERTIES INC",2013-12-31,1628369,"Cushman & Wakefield plc",CWK,1,divestiture
0000025354,"CPI CORP",2010-02-06,889348,"CPI AEROSTRUCTURES INC",CVU,1,mentioned
0000025354,"CPI CORP",2011-02-05,889348,"CPI AEROSTRUCTURES INC",CVU,10,contract,mentioned
0000025354,"CPI CORP",2011-02-05,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0000025354,"CPI CORP",2012-02-04,889348,"CPI AEROSTRUCTURES INC",CVU,11,partner,mentioned,affiliate,contract
0000025354,"CPI CORP",2012-02-04,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0000025475,"CRAWFORD & CO",2010-12-31,25475,"CRAWFORD & CO",CRD-B,2,mentioned
0000025475,"CRAWFORD & CO",2011-12-31,25475,"CRAWFORD & CO",CRD-B,1,mentioned
0000025475,"CRAWFORD & CO",2012-12-31,25475,"CRAWFORD & CO",CRD-B,1,mentioned
0000025475,"CRAWFORD & CO",2013-12-31,25475,"CRAWFORD & CO",CRD-B,2,acquisition,mentioned
0000025598,"SPRINGLEAF FINANCE CORP",2010-12-31,814547,"FAIR ISAAC CORP",FICO,1,mentioned
0000025598,"SPRINGLEAF FINANCE CORP",2010-12-31,825202,"SPROTT FOCUS TRUST INC.",FUND,1,partner
0000025598,"SPRINGLEAF FINANCE CORP",2010-12-31,1039765,"ING GROEP NV",ING,1,contract
0000025598,"SPRINGLEAF FINANCE CORP",2010-12-31,1579878,"Figma, Inc.",FIG,1,investment
0000025600,"SPRINGLEAF FINANCE INC",2010-12-31,825202,"SPROTT FOCUS TRUST INC.",FUND,1,partner
0000025600,"SPRINGLEAF FINANCE INC",2010-12-31,1039765,"ING GROEP NV",ING,1,contract
0000025600,"SPRINGLEAF FINANCE INC",2010-12-31,898174,"REINSURANCE GROUP OF AMERICA INC",RZC,1,contract
0000025600,"SPRINGLEAF FINANCE INC",2010-12-31,1579878,"Figma, Inc.",FIG,1,investment
0000026058,"CTS CORP",2009-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,3,mentioned,customer
0000026058,"CTS CORP",2009-12-31,26172,"CUMMINS INC",CMI,3,mentioned
0000026058,"CTS CORP",2009-12-31,26058,"CTS CORP",CTS,1,contract
0000026058,"CTS CORP",2010-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,9,mentioned,contract,customer
0000026058,"CTS CORP",2010-12-31,26058,"CTS CORP",CTS,1,mentioned
0000026172,"CUMMINS INC",2013-12-31,26172,"CUMMINS INC",CMI,64,mentioned,joint-venture,investment,partner,acquisition,customer,affiliate,supplier-dependency,supplier
0000026172,"CUMMINS INC",2013-12-31,37996,"FORD MOTOR CO",F-PB,5,supplier,supplier-dependency,competitor,customer
0000026172,"CUMMINS INC",2013-12-31,18230,"CATERPILLAR INC",CAT,3,mentioned,competitor
0000026172,"CUMMINS INC",2013-12-31,32604,"EMERSON ELECTRIC CO",EMR,2,mentioned,competitor
0000026172,"CUMMINS INC",2013-12-31,1067318,"DAIMLER AG",MBGAF,1,mentioned
0000026172,"CUMMINS INC",2013-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,competitor
0000026324,"CURTISS WRIGHT CORP",2013-12-31,12927,"BOEING CO",BA,10,mentioned,customer
0000026324,"CURTISS WRIGHT CORP",2013-12-31,1017413,"CANADIAN NATURAL RESOURCES LTD",CNQ,2,supplier
0000026324,"CURTISS WRIGHT CORP",2013-12-31,936468,"LOCKHEED MARTIN CORP",LMT,2,mentioned
0000026324,"CURTISS WRIGHT CORP",2013-12-31,37996,"FORD MOTOR CO",F-PB,2,mentioned
0000026324,"CURTISS WRIGHT CORP",2013-12-31,1944013,"Crane Co",CR,1,affiliate
0000026780,"DANA HOLDING CORP",2013-12-31,37996,"FORD MOTOR CO",F-PB,5,major-customer,supplier,customer-concentration,customer
0000026780,"DANA HOLDING CORP",2013-12-31,90168,"SIFCO INDUSTRIES INC",SIF,2,contract,supplier
0000026780,"DANA HOLDING CORP",2013-12-31,26780,"DANA Inc",DAN,1,mentioned
0000026780,"DANA HOLDING CORP",2013-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0000026780,"DANA HOLDING CORP",2013-12-31,18230,"CATERPILLAR INC",CAT,1,mentioned
0000026780,"DANA HOLDING CORP",2013-12-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,mentioned
0000026780,"DANA HOLDING CORP",2013-12-31,1965615,"MAGNA MINING INC.",MGMNF,1,affiliate
0000026780,"DANA HOLDING CORP",2013-12-31,864240,"SYPRIS SOLUTIONS INC",SYPR,1,supplier
0000027419,"TARGET CORP",2014-02-01,27419,"TARGET CORP",TGT,2,mentioned
0000027419,"TARGET CORP",2014-02-01,1018724,"AMAZON COM INC",AMZN,1,competitor
0000027419,"TARGET CORP",2014-02-01,1000184,"SAP SE",SAPGF,1,supplier
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,4962,"AMERICAN EXPRESS CO",AXP,11,contract,mentioned,divestiture
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,1534701,"Phillips 66",PSX,7,acquisition,mentioned,customer,contract,supplier
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,12927,"BOEING CO",BA,5,mentioned,contract
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,27904,"DELTA AIR LINES, INC.",DAL,4,mentioned
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,92380,"SOUTHWEST AIRLINES CO",LUV,3,mentioned,contract
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,312070,"BARCLAYS BANK PLC",VXX,2,partner,mentioned
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,6201,"American Airlines Group Inc.",AAL,1,joint-venture
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,1053092,"CREDIT SUISSE AG",USOI,1,partner
0000027904,"DELTA AIR LINES INC /DE/",2013-12-31,37996,"FORD MOTOR CO",F-PB,1,supplier
0000027996,"DELUXE CORP",2012-12-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0000028385,"DETROIT EDISON CO",2011-12-31,936340,"DTE ENERGY CO",DTE,3,supplier,mentioned
0000028385,"DETROIT EDISON CO",2011-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0000028385,"DTE Electric Co",2012-12-31,936340,"DTE ENERGY CO",DTE,2,supplier,mentioned
0000028385,"DTE Electric Co",2012-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0000028385,"DTE Electric Co",2013-12-31,936340,"DTE ENERGY CO",DTE,2,supplier,mentioned
0000028385,"DTE Electric Co",2013-12-31,312070,"BARCLAYS BANK PLC",VXX,1,mentioned
0000028412,"COMERICA INC /NEW/",2011-12-31,28412,"COMERICA INC",CMA,2,mentioned,acquisition
0000028412,"COMERICA INC /NEW/",2011-12-31,1230869,"ASA Gold & Precious Metals Ltd",ASA,1,partner
0000028412,"COMERICA INC /NEW/",2012-12-31,28412,"COMERICA INC",CMA,2,mentioned,acquisition
0000028412,"COMERICA INC /NEW/",2013-12-31,28412,"COMERICA INC",CMA,2,acquisition,mentioned
0000028823,"DIEBOLD INC",2011-12-31,1974138,"NCR Atleos Corp",NATL,1,customer
0000028823,"DIEBOLD INC",2012-12-31,37996,"FORD MOTOR CO",F-PB,1,mentioned
0000028823,"DIEBOLD INC",2012-12-31,1974138,"NCR Atleos Corp",NATL,1,competitor
0000028823,"DIEBOLD INC",2013-12-31,1974138,"NCR Atleos Corp",NATL,1,competitor
